Category;Title;Ingredients
fruits-de-mer;Seiches à la plancha;sel, poivre, persil, huile d'olive, seiche, ail, citron
fruits-de-mer;Matoutou de crabe;piment, clou de girofle, poivre, sel, persil, tomate, oignon, oignon, huile, crabe, cive, citron vert, bois d'Inde, poudre de colombo
fruits-de-mer;Rouille de seiche de ma grand-mère sétoise;huile, sel, seiche, olives noires, double concentré de tomates, pomme de terre, ail, jaune d'oeuf
fruits-de-mer;Cassolette de saint-jacques et poireaux dorées;muscade, persil, sel, poivre, crème fraîche, poireau, noix de saint-jacques, eau, vin blanc, chapelure
fruits-de-mer;Queues de langouste froides parfumées;clou de girofle, écorce d'orange, feuille de laurier, sel, poivre, queue de langouste, fenouil, citron
fruits-de-mer;Encornets à la plancha façon mama;huile d'olive, persil, encornet, ail, citron vert
fruits-de-mer;Rouleaux de printemps aux crevettes;oignon, carotte, galette de riz, vermicelles de soja, radis, soja, menthe, crevettes
fruits-de-mer;Tartare de crevettes mangue avocats;fleur de sel, tabasco, aneth, poivre, huile d'olive, crevette rose, avocat, mangue, citron vert, oignon nouveau
fruits-de-mer;Huîtres chaudes façon Françoise;gruyère râpé, crème fraîche, beurre, huître, échalote, vin blanc
fruits-de-mer;Gumbo de crevettes (Louisiane);tomates concassées, farine, beurre, oignon, carotte, huile, ventrèche, céleri, ail, épices cajun, bouillon de poule, crevettes
fruits-de-mer;Anneaux de calamars à la méridionale;huile d'olive, safran, piment, sel, poivre, poivron vert, tomate, calamar, oignon blanc, persillade, ail, bouquet garni, épices pour tajine, vin blanc
fruits-de-mer;Noix de saint-jacques au safran;sel, poivre, huile de tournesol, safran, noix de saint-jacques, crème liquide, échalote
fruits-de-mer;Chipirons  / calamars à la tomate (Pays Basque);piment d'Espelette, beurre, armagnac, persil, tomate, calamar, coulis de tomate, ail, échalote
fruits-de-mer;Nems au poulet et aux crevettes;poivre, sel, champignon noir, gingembre, vermicelles de riz, carotte, oignon, blanc de poulet, crevette rose, germes de soja, feuilles de coriandre, viandox, sauce soja, feuille de riz, sucre, carotte, sauce pour nem, ail, eau
fruits-de-mer;Caricoles comme à Bruxelles (traduction : escargots de mer ou bulots);piment, poivre blanc, poivre blanc, feuille de laurier, escargot, céleri
fruits-de-mer;Ha Kao (Raviolis Vapeur Crevettes);huile, maïzena, fécule, eau, huile de sésame, maïzena, sucre, sel, champignon noir, crevettes, châtaignes, cube de bouillon, blanc d'oeuf
fruits-de-mer;Eclade de moules (laurier);feuille de laurier, moules
fruits-de-mer;Seiche à l'armoricaine (Morgate);tabasco, sucre en poudre, cognac, purée de tomate, poivre, sel, huile d'olive, oignon, seiche, échalote, ail, vin blanc sec, cube de bouillon
fruits-de-mer;Coquilles Saint-Jacques aux échalotes et au vin blanc;sel, poivre, whisky, noix de saint-jacques, échalote, beurre salé
fruits-de-mer;Aumonières aux noix de saint-Jacques;beurre, huile, poireau, crevette rose, noix de saint-jacques, pâte filo, crème semi-épaisse
fruits-de-mer;Poulpe grillé aux olives;sel, huile d'olive, beurre, oignon, poulpe, olives vertes, ail, pomme de terre
fruits-de-mer;Queues de langouste au four flambées au cognac;cognac, sel, poivre, beurre, huile d'olive, crème fraîche, queue de langouste, gruyère, ail
fruits-de-mer;Crevettes poêlées à la coriandre et épices;sel, coriandre, huile d'olive, crevette rose, citron vert, ail, poivre de Cayenne, mélange 5 baies
fruits-de-mer;Crevettes panées simples;beurre, huile d'olive, crevette rose, ail, chapelure
fruits-de-mer;Moules au chorizo;huile d'olive, moules, échalote, chorizo, crème liquide
fruits-de-mer;Terrine de Saint-Jacques;beurre, maïzena, noix de saint-jacques, oeuf, crème fraîche épaisse, échalote
fruits-de-mer;Calamars à la plancha;huile d'olive, coriandre, persil, calamar, ail, citron
fruits-de-mer;lamelles de calamars trop facile!;sucre, oignon, calamar, tomates pelées, ail, herbes aromatiques, vin blanc
fruits-de-mer;Poulpe à la gallego (poulpe de galice);fleur de sel, huile, huile d'olive, persil, oignon, poulpe, ail, paprika
fruits-de-mer;Verrines crevettes, avocat, pamplemousse rose;sel, moutarde, whisky, huile de tournesol, crevettes, pamplemousse, avocat, jaune d'oeuf, ketchup
fruits-de-mer;Poulet aux écrevisses;sel, poivre, persil, poireau, farine, cognac, crème fraîche, beurre, huile, tomate, oignon, carotte, poulet, écrevisse, échalote, vin blanc sec, concentré de tomates, ail, bouquet garni, estragon, céleri
fruits-de-mer;Brasucade de moules du Languedoc;sel, poivre, romarin, thym, huile d'olive, moules, estragon
fruits-de-mer;"Poulpe ""a lagareiro"" (recette portugaise)";feuille de laurier, coriandre, oignon, oignon, poulpe, tomates pelées, pomme de terre, ail
fruits-de-mer;Coquille Saint-Jacques à la béchamel maison;poivre, sel, beurre, farine, noix de saint-jacques, échalote, champignon, vin blanc sec, court-bouillon, lait, crevettes
fruits-de-mer;Terrine de saint-jacques et saumon;sel, gélatine, crème fraîche, coquille saint-jacques, sucre vanillé, estragon, échalote, saumon, poivre 5 baies, lait
fruits-de-mer;Rouille de seiches facile;sel, poivre, safran, oignon, tomate, seiche, pulpe de tomate, coulis de tomate, ail, vin blanc sec
fruits-de-mer;Wok de crevettes aux légumes;cumin, curry, gingembre, piment, oignon, tomate, poivron, crevettes, chou chinois, germes de soja, petit piment, citron vert, citron, lait de coco, soja, sauce nuoc mam, menthe
fruits-de-mer;Cassolette de noix de saint-jacques aux champignons;persil, sel, poivre, beurre, crème fraîche, noix de saint-jacques, oeuf, champignons de Paris, vin blanc, ail, chapelure
fruits-de-mer;Noix de Saint-Jacques gratinées au four;poivre, sel, beurre, crème fraîche, noix de saint-jacques, échalote, gruyère, eau
fruits-de-mer;Noix de saint jacques au coulis d'agrumes;sel, poivre, huile, lardons, poireau, fond de veau, noix de saint-jacques, jus d'orange, pamplemousse, jus de citron, échalote, eau
fruits-de-mer;Moules à la plancha;huile d'olive, poivre, piment de Cayenne, ail semoule, moules, vin blanc sec
fruits-de-mer;Palourdes farcies;beurre, persil, ail, palourde
fruits-de-mer;Acras de crevettes;piment, levure, thym, persil, oignon, farine, crevettes, ail
fruits-de-mer;moules farcies au beurre d'escargot;persil, beurre, moules, ail
fruits-de-mer;Gambas à la Plancha;persil, feuille de laurier, anis, gambas, vin blanc, ail
fruits-de-mer;Moules à la crème super faciles;oignon, moules, crème liquide, bouquet garni
fruits-de-mer;Moules gratinées au persil;persil, crème fraîche, farine, beurre, sel, poivre, persil, beurre, oignon, moules, vin blanc sec, citron, jaune d'oeuf, chapelure
fruits-de-mer;Verrines exotiques à la saint-Jacques;piment, sel, poivre, noix de saint-jacques, avocat, mangue, jus de citron, ail
fruits-de-mer;Gambas flambées;thym, piment, crème fraîche, cognac, rhum, beurre, crevettes, échalote, ail
fruits-de-mer;Saint-Jacques sauce champagne;crème fraîche, sel, poivre, beurre, noix de saint-jacques, échalote, champignon, champagne, jaune d'oeuf
fruits-de-mer;Poulpe en daube;huile d'olive, sel, poivre, tomate, oignon, persil, thym, cognac, poulpe, lard, vin blanc, ail, laurier
fruits-de-mer;Pommes de terre de Noirmoutier « alle vongole »;pomme de terre, palourde, ail, persil, beurre doux, huile d'olive, vin blanc sec, gros sel, piment d'Espelette
fruits-de-mer;Marinade de Gambas;sel, poivre, whisky, persil, huile d'olive, gambas, échalote, ail, paprika
fruits-de-mer;Chipirons sautés;persil, poivre, fleur de sel, huile d'olive, chipiron, ail, citron
fruits-de-mer;Quiche aux moules;safran, curry, crème fraîche, moules, jus de cuisson, oeuf, pâte feuilletée
fruits-de-mer;calamars farcis;thym, cognac, écorce d'orange, oignon, huile d'olive, vin blanc, bouquet garni, concentré de tomates, eau, poivre de Cayenne, jaune d'oeuf, ail, sel, poivre, huile d'olive, persil, gruyère râpé, oignon, ail, oeuf, riz long, calamar
fruits-de-mer;Carry camaron (gambas) de la Réunion;huile, sel, thym, curcuma, tomate, gingembre, oignon, gambas, ail, piment vert
fruits-de-mer;Blanc de seiche en sauce;beurre, sel, poivre, cognac, persil, piment, crevette rose, seiche, crème fraîche épaisse, vin blanc, court-bouillon, ail
fruits-de-mer;Sublime colombo de poisson et crevettes;coriandre, curry, curcuma, gingembre, cumin, piment, tomate, oignon, curcuma, citron, crevettes, lieu noir, ail, lait de coco
fruits-de-mer;Cari de crevettes (recette réunionnaise);huile, piment, sel, thym, curcuma, tomate, gingembre, crevettes, échalote, ail
fruits-de-mer;Moules à la poulette;huile d'olive, persil, oignon, crème fraîche, farine, beurre, moules, oeuf, lait, ail
fruits-de-mer;Feuilleté de Saint-Jacques;whisky, crème fraîche, pâte feuilletée, échalote, jaune d'oeuf, noix de saint-jacques, beurre d'escargot
fruits-de-mer;Langouste Barbecue;gingembre, sel, poivre, beurre, queue de langouste, ail
fruits-de-mer;Gambas grillées au four : Demoiselles de Neuvic;sel, thym, huile d'olive, persil, piment, gambas, ail
fruits-de-mer;Crevettes sauce piquante de Cathylou;tabasco, huile, sucre en poudre, maïzena, crevettes, oignon nouveau, concentré de tomates, nuoc mam, sauce soja, eau
fruits-de-mer;Croquettes aux crevettes grises (comme en Belgique);sel, poivre, persil, maïzena, farine, crème fraîche, gélatine, beurre, crevette grise, lait, oeuf, chapelure, homard, citron
fruits-de-mer;Brick chèvre-crevettes;huile d'olive, miel, crevette rose, fromage de chèvre, brick, basilic, jus de citron
fruits-de-mer;Gambas poêlées;huile d'olive, tabasco, sel, poivre, gambas, oignon blanc, concentré de tomates, paprika, eau
fruits-de-mer;Moules marinières au maroilles;sel, poivre, beurre, persil, oignon, moules, vin blanc sec, céleri, ail, maroilles, crème fraîche liquide
fruits-de-mer;Avocats aux crevettes et au pamplemousse;avocat, citron, pamplemousse, crevettes, mayonnaise, paprika, laitue
fruits-de-mer;Gambas marinées ail-citron-persil;beurre, sel, poivre, persil, huile d'olive, gambas, citron, ail, ciboulette
fruits-de-mer;Blanquette de poisson et crevettes;sel, poivre, huile d'olive, farine, carotte, oignon, champignon, poisson, crevettes, bouillon de légumes, crème fraîche liquide, jus de citron, bouquet garni
fruits-de-mer;Saint-Jacques et crevettes en sauce au muscat;beurre, huile, sel, poivre, farine, crème fraîche, queue, noix de saint-jacques, muscat
fruits-de-mer;Calamars à l'américaine;sel, poivre, huile, beurre, persil, tomate, oignon, calamar, échalote, ail, estragon, citron, vin blanc sec, cube de bouillon
fruits-de-mer;Brochettes crevettes - clémentines;persil, pain de mie, crevettes, fromage frais, clémentine
fruits-de-mer;Noix de Saint-Jacques flambées au Cognac;sel, poivre, cognac, persil, beurre, noix de saint-jacques, échalote, ail, vin blanc sec, crème liquide
fruits-de-mer;Crevettes à la crème et aux fettucine;persil, huile d'olive, beurre, fettucine, crevettes, oignon nouveau, ail, crème liquide
fruits-de-mer;Encornets à la persillade non caoutchouteux;encornet, huile d'olive, ail, chapelure, persil
fruits-de-mer;Huîtres chaudes au champagne;poivre, beurre, crème fraîche, huître, champagne, jaune d'oeuf, ciboulette
fruits-de-mer;Crevettes marinées sautées à l'asiatique;sel, poivre, miel, huile d'olive, gingembre, crevette rose, ail, sauce soja
fruits-de-mer;Crevettes aux épices à la plancha;clou de girofle, cardamome, muscade, cumin, piment, gingembre, vinaigre, huile d'olive, crevettes, sauce soja, ail, cannelle, graines de coriandre
fruits-de-mer;Bouchée aux crevettes et à l'estragon;crème fraîche, beurre, bouchée feuilletée, crevettes, champignons de Paris, fumet, estragon
fruits-de-mer;Pamplemousse aux crevettes tout simple;pamplemousse, crevettes, mayonnaise
fruits-de-mer;Coquilles Saint Jacques sur lit de poireaux;muscade, sel, poivre, huile, crème fraîche, farine, poireau, noix de saint-jacques
fruits-de-mer;Terrine de poisson et langoustine;huile d'olive, sel, poivre, aneth, persil, crème fraîche, courgette, carotte, saumon frais, poisson, langoustine, pousses d'épinards, oeuf, basilic, ciboulette, cerfeuil
fruits-de-mer;Moules à la provençale (ail et poivrons);sel, poivre, poivron rouge, tomate, oignon, huile, moules, ail
fruits-de-mer;Huîtres farcies à la charentaise;sel, poivre, farine, crème fraîche, persil, beurre, huître, échalote, ail, chapelure
fruits-de-mer;Beignets de poisson et crevettes;sel, persil, piment, farine, beurre, colin, crevettes, jus de citron, lait, oeuf, échalote, ciboulette, ail
fruits-de-mer;Moules aux aiguilles de pin au barbecue;moules
fruits-de-mer;Calmars (ou calamars) tomates crème;safran, piment d'Espelette, sel, cognac, beurre, calamar, crème, échalote, concentré de tomates, vin blanc
fruits-de-mer;Calamars au chorizo;huile, sel, poivre, persil, piment, oignon, calamar, chorizo, ail, vin blanc, tomates pelées
fruits-de-mer;Moules à la crème et au vin blanc;oignon, moules, céleri, bouquet garni, ail, citron, vin blanc sec, sel, poivre, crème fraîche, farine, beurre
fruits-de-mer;Noix de saint-jacques et gambas à la plancha;poivron jaune, huile, piment de Cayenne, coriandre, oignon, poivron vert, poivron rouge, noix de saint-jacques, gambas, mâche, mélange 4 épices
fruits-de-mer;Poulet aux ouassous  (grosses écrevisses en Guadeloupe);crème fraîche, rhum vieux, huile d'olive, carotte, oignon, épices, poulet, ouassou, eau, cube de bouillon
fruits-de-mer;Queues de langoustine à l'ail;sel, poivre, tabasco, persil, beurre tendre, queue, échalote, ail, jus de citron, chapelure
fruits-de-mer;Clam chowder (crème aux palourdes de Nouvelle-Angleterre);persil, sel, poivre, farine, oignon, beurre, palourde, blanc de poireau, pomme de terre, lait, crème fleurette
fruits-de-mer;Calamars à l'ail et au persil;huile d'olive, persil, calamar, estragon, ail
fruits-de-mer;Salade de poulpe mariné à la provençale;sel, poivre, huile d'olive, piment de Cayenne, poivron rouge, feuille de laurier, vinaigre, poulpe, cube de bouillon, ail, olives noires, basilic frais, jus de citron
fruits-de-mer;Huîtres gratinées au vin blanc;gros sel, sel, poivre, persil, beurre, farine, huître, champignons de Paris, vin blanc, crème semi-épaisse, chapelure
fruits-de-mer;Cassolettes de queues d'écrevisses au bourbon;sel, poivre, piment de Cayenne, crème fraîche, beurre, queue d'écrevisse, fumet de crustacé, vin blanc sec, échalote, ail, bourbon
fruits-de-mer;Lobster rolls;poivre, sel, vinaigre, moutarde, huile de tournesol, beurre tendre, oignon, pain brioché, Chair de homard, laitue, céleri, ciboulette, jaune d'oeuf, jus de citron, estragon
fruits-de-mer;Risotto aux gambas diaboliques;curry, gingembre, huile d'olive, oignon, beurre, riz rond, vin blanc sec, bouillon de volaille, mascarpone, gambas, Parmesan, cerfeuil
fruits-de-mer;Brochette de St Jacques et gambas;sel, poivre, huile d'olive, oignon, pruneau, coquille saint-jacques, gambas, lard, herbes de Provence
fruits-de-mer;Gambas al pilpil (Espagne);persil, piment, huile d'olive, ail, gambas, pain
fruits-de-mer;Bouchées de crevettes (ou Shao mai);sel, poivre, huile de sésame, gingembre, crevette rose, ail, galettes (bretonnes), farine de maïs, sauce soja
fruits-de-mer;Avocats aux crevettes et leur sauce relevée;persil, sel, poivre, vinaigre, huile, moutarde, crevettes, avocat, ketchup
fruits-de-mer;Tapas de Moules;piment, safran, vinaigre de cidre, persil, huile d'olive, moules, citron, ail, herbes de Provence, échalote
fruits-de-mer;Délice de crevettes flambées au whisky;whisky, beurre, poivre, crevette rose
fruits-de-mer;Langouste grillée;sel, poivre, crème fraîche, beurre, langouste, jaune d'oeuf, citron
fruits-de-mer;Crevettes à la bisque de homard relevée;sel, poivre, huile d'olive, piment d'Espelette, thym, crevette rose, homard, ail, eau
fruits-de-mer;Saint-Jacques sautées à l'ail;sel, poivre, beurre, persil, noix de saint-jacques, ail, vin blanc sec
fruits-de-mer;salade de mangue aux crevettes;fleur de sel, coriandre, huile d'olive, crevette rose, mangue, pignons, citron
fruits-de-mer;Tarte aux poireaux et noix de Saint Jacques;crème fraîche, vinaigre balsamique, poireau, pâte feuilletée, noix de saint-jacques, oeuf, paprika, échalote, vin blanc
fruits-de-mer;Encornets ensoleillés;piment de Cayenne, huile d'olive, sel, poivre, persil, poivron jaune, poivron rouge, oignon, tomate, encornet, ail, muscadet, olives vertes
fruits-de-mer;Demi-avocats aux crevettes;sel, poivre, avocat, oeuf, mayonnaise au citron, crevette bouquet
fruits-de-mer;Papillotes de crevettes sur barbecue;sel, poivre, oignon, coriandre, huile d'olive, gingembre, crevettes, citronnelle, mélange 5 épices, brique, ail, petit piment
fruits-de-mer;Poulpe cuisiné à la sétoise;sel, poivre, persil, tomate, oignon, huile d'olive, poulpe, ail, vin blanc sec, olives noires, bouquet garni
fruits-de-mer;Moules en sauce;poivre, sel, persil, farine, crème fraîche, oignon, moules, vin blanc sec, jaune d'oeuf
fruits-de-mer;Crevettes aux poireaux;huile d'olive, curry, poireau, crevette rose, crème liquide, poivre en grains, croissant
fruits-de-mer;Gratin de moules;huile d'olive, farine, oignon, moules, herbes de Provence, vin blanc
fruits-de-mer;Wraps avocat crevettes;tortilla, crevette rose, avocat, fromage frais, ciboulette
fruits-de-mer;Brochettes de gambas au grill;huile d'olive, persil, gambas, chapelure, ail
fruits-de-mer;Moules au chocolat;beurre, moules, chocolat pâtissier, chocolat en poudre
fruits-de-mer;Coquilles Saint-Jacques gratinées avec fondue de carottes et poireaux;sel, poivre, gruyère râpé, crème fraîche, farine, beurre, oignon, poireau, carotte, coquille saint-jacques, céleri, champignons de Paris, vin blanc, jaune d'oeuf
fruits-de-mer;Crevettes marinées au miel;sésame, huile d'olive, miel, crevette rose, sauce soja, citron
fruits-de-mer;Coques et palourdes en persillade par Laurent Mariotte;palourde, coques, vin blanc, ail, persil, beurre demi-sel, sel
fruits-de-mer;Huîtres gratinées au beurre d'escargot;huître, beurre d'escargot, chapelure, crème liquide
fruits-de-mer;Poulet à la sauce d'huitre rapide;huile de friture, poivre, sel, oignon, poulet, ail, sauce d'huître, sauce soja, eau
fruits-de-mer;Samoussas crevettes;sel, gingembre, coriandre, oignon, crevettes, nouilles chinoises, lait de coco, brick
fruits-de-mer;Moules à l'espagnole;sel, poivre, thym, moutarde, harissa, oignon, huile, moules, ail, concentré de tomates, laurier
fruits-de-mer;Boeuf à la sauce d'huîtres;coriandre, oignon, maïzena, steak, huître, soja, eau
fruits-de-mer;Brochettes de crevettes au chorizo et ananas;whisky, gingembre, huile d'olive, crevettes, chorizo, ananas, jus de citron, paprika
fruits-de-mer;Crevettes poivre et sel;huile d'arachide, crevettes, sucre en poudre, poivre, fleur de sel, piment, ail, oignon blanc
fruits-de-mer;Scupion (petite seiche) en sauce piquante;huile d'olive, sel, tabasco, persil, oignon, seiche, ail, vin blanc, fumet, concentré de tomates
fruits-de-mer;coquilles saint jacques au noilly prat;persil, farine, orange, beurre, coquille saint-jacques, échalote, noilly prat, crème épaisse, paprika
fruits-de-mer;Moules à la mie de pain et lardons;poivre, sel, cognac, persil, lardons, moules, ail, pain, jaune d'oeuf
fruits-de-mer;Moules au barbecue;huile d'olive, piment d'Espelette, thym, cumin, persil, moules, ail
fruits-de-mer;Bulots mayonnaise;thym, gros sel, poivre, vinaigre de vin, oignon jaune, bulot, cube de bouillon
fruits-de-mer;King crabe et fruits de mer à ma façon;huile, piment, curcuma, cumin, gingembre, crème fraîche, crabe, crevettes, coquille saint-jacques, lait de coco, échalote
fruits-de-mer;Beignet d'huîtres (Irlande);sel, poivre, persil, huître, oeuf, chapelure
fruits-de-mer;Salade aux noix de st jacques, crevettes et raisins;huile d'olive, crevettes, salade, pomme, noix de saint-jacques, échalote, raisins secs, vinaigre de mangue, vinaigre balsamique, huile de noix
fruits-de-mer;Langoustines à l'Américaine;beurre, sel, cognac, oignon, langoustine, concentré de tomates, homard, eau, ail, poivre de Cayenne
fruits-de-mer;Amuse-bouche saint-jacques et bettraves;sel, poivre, vinaigre balsamique, crème fraîche, oignon, betterave, pomme, coquille saint-jacques, lardons fumés
fruits-de-mer;Calamars à l'andalouse;poivre, feuille de laurier, oignon, huile d'olive, calamar, vin blanc sec
fruits-de-mer;Carpaccio de noix de Saint-Jacques, marinade orange & citron;sel, huile d'olive, aneth, orange, noix de saint-jacques, citron, baies roses
fruits-de-mer;Feuilleté de saumon, crevettes et poisson blanc;poivre, sel, aneth, pâte feuilletée, saumon frais, crevettes, poisson, crème, oeuf, laitue
fruits-de-mer;Terrine de poisson et saint-jacques aux herbes;beurre, crème fraîche, moutarde, sel, poivre, crème fraîche, merlan, coquille saint-jacques, oeuf, herbes, jus de citron, ciboulette, sel, poivre
fruits-de-mer;Jambalaya poulet-crevettes;beurre, huile, piment de Cayenne, clou de girofle, poivron vert, oignon, cuisse de poulet, crevettes, chorizo, riz, pulpe de tomate, céleri, bouquet garni, bouillon de volaille
fruits-de-mer;Huîtres chaudes sur fondue de poireaux au camembert;fécule de maïs, crème fraîche, vinaigre de cidre, beurre, poireau, huître, camembert
fruits-de-mer;marinade de crevettes;sel, poivron, huile d'olive, coriandre, harissa, crevettes, ail, olives noires, soja, jus de citron, brocoli, pâtes fraîches
fruits-de-mer;Huitres chaudes au Champagne gratinées;sucre, sel, poivre, gruyère râpé, farine, beurre, huître, champagne
fruits-de-mer;Crevettes au chorizo;crème fraîche, sel, poivre, crevettes, chorizo, échalote, vin blanc sec, paprika, ciboulette, ail
fruits-de-mer;Langoustines à la bisque de homard;sel, poivre, écorce d'orange, whisky, étoile de badiane, safran, persil, langoustine, jambon blanc, champignons de Paris, échalote, ail, homard, tomates pelées
fruits-de-mer;Verrine des Îles (crevettes et mangue);huile d'olive, coriandre, crevettes, mangue, citron vert
fruits-de-mer;Blanquette de coquilles Saint Jacques;cognac, crème fraîche, farine, beurre, vinaigre, noix de saint-jacques, crevettes, échalote, vin blanc, champignon, homard, lardons fumés
fruits-de-mer;Noix de Saint-Jacques aux épices;curry, sel, poivre, crème fraîche, carotte, oignon, coquille saint-jacques, blanc de poireau, vin blanc
fruits-de-mer;Oeufs coque et mouillettes gourmandes;sel, poivre, muscade, beurre tendre, saumon fumé, jambon cru, avocat, oeuf, pain de mie
fruits-de-mer;Linguines (pâtes) aux palourdes;beurre, huile d'olive, persil, palourde, échalote, ail, vin blanc sec, linguine, petit piment
fruits-de-mer;Fricassée de calamars à l'italienne;huile d'olive, poivre, fleur de sel, courgette, tomate, calamar
fruits-de-mer;Tartare d'avocat au crabe;sel, poivre, crabe, avocat, mayonnaise, citron
fruits-de-mer;Blanquette de lotte et saint jacques;sel, poivre, beurre, lotte, noix de saint-jacques, jambon cru, échalote, ail, fumet, vin blanc, crème liquide
fruits-de-mer;Langouste grillée et sa sauce crémeuse;persil, cognac, crème fraîche, beurre tendre, sel, poivre, feuille de laurier, thym, beurre, oignon, carotte, poireau, langouste, vin blanc sec, eau, échalote, vin blanc sec, jaune d'oeuf, citron
fruits-de-mer;Tomates-crevettes à la belge;tomate, crevette grise, mayonnaise
fruits-de-mer;Crabes farcis;persil, tourteau, ail, pain de mie, estragon, vin blanc
fruits-de-mer;Moules au roquefort sans vin;poivre, oignon, moules, roquefort, crème semi-épaisse, bouquet garni, margarine
fruits-de-mer;Verrine de crevettes au guacamole;sel, poivre, guacamole, brique, crevettes
fruits-de-mer;Cocktail de Crevettes;tabasco, sel, concombre, yaourt nature, crevettes, ketchup, crevettes, mayonnaise
fruits-de-mer;Coquilles Saint-Jacques cressonnière;sel, poivre, beurre, cresson, noix de saint-jacques, jaune d'oeuf, crème
fruits-de-mer;Sépia (seiche à l'algérienne);sel, poivre, farine, huile d'olive, seiche, échalote, ail, vin blanc, eau, concentré de tomates, poivre de Cayenne
fruits-de-mer;Encornets à l'armoricaine façon Annie;sel, poivre, huile d'olive, safran, thym, encornet, concentré de tomates, vin blanc, ail
fruits-de-mer;Saint Jacques à la crème de chorizo ultra rapide;crème fraîche, chorizo, noix de saint-jacques
fruits-de-mer;Petites seiches à la plancha;poivre, sel, persil, huile d'olive, seiche, citron, citron vert, ail
fruits-de-mer;Noix de Saint Jacques façon florentine;beurre, beurre, crème fraîche, sel, poivre, muscade, thym, huile, beurre, noix de saint-jacques, épinards, pâte feuilletée, jus de citron, ail, poisson, fumet, sel, poivre, jus de citron
fruits-de-mer;Brouet de Saint Jacques;farine, beurre, poireau, carotte, noix de saint-jacques, martini blanc, fumet, échalote, crème liquide
fruits-de-mer;Soupe de crabe;huile d'olive, cognac, thym, tomate, oignon, carotte, étrille, ail, ketchup, laurier, sarriette, riz rond, vin blanc
fruits-de-mer;Crab Cakes (Cakes au crabe);épices, persil, farine, moutarde de Dijon, crabe, oeuf, échalote, beurre, moutarde, huile d'olive, échalote, ail, vin blanc sec, sucre, piment, mayonnaise, ketchup
fruits-de-mer;Mousse de crevettes;sel, poivre, curry, tomate, fromage blanc, crevettes, oeuf, citron, sauce worcestershire
fruits-de-mer;Gratin de poissons et coquilles Saint-Jacques;farine, beurre, lieu noir, saumon, coquille saint-jacques, tsuyu (bouillon au poisson volant), vin blanc, Parmesan, chapelure
fruits-de-mer;CREVETTES AU LAIT DE COCO;huile d'arachide, coriandre, piment, gingembre, curry, oignon, crevettes, lait de coco, ail
fruits-de-mer;Pétoncles marinières;crème fraîche, poivre, thym, oignon, beurre, noix de pétoncle, ail, vin blanc
fruits-de-mer;Brochettes de Saint Jacques au lard;poivre blanc, thym, feuille de laurier, coquille saint-jacques, lard
fruits-de-mer;Bouchées vapeur porc-crevettes;gingembre, champignon noir, coriandre, galette de riz, viande hachée, crevettes, cive, sauce soja, sauce nuoc mam
fruits-de-mer;Mousse de noix de Saint-jacques;sel, poivre, crème fraîche, noix de saint-jacques, oeuf
fruits-de-mer;Noix de Saint Jacques à l'orange et au whisky;sel, poivre, persil, whisky, sucre, orange, beurre, coquille saint-jacques
fruits-de-mer;Soupe de moules;sel, poivre, beurre, tomate, safran, moules, coquillettes, blanc de poireau
fruits-de-mer;feuilleté de noix de saint jacques au fondant de poireaux;beurre, safran, poireau, noix de saint-jacques, crème semi-épaisse, pâte feuilletée, jaune d'oeuf
fruits-de-mer;Linguines aux crevettes et sauce tomate piquante;sel, sucre, huile d'olive, piment, origan, linguine, crevettes, coulis de tomate, ail
fruits-de-mer;Roulade de saumon fumé aux asperges, sauce aux crevettes et au...;poivre, persil, asperge, saumon fumé, fromage de chèvre, crevettes, crème liquide
fruits-de-mer;Brochettes de crevettes à l'ananas;curry, huile d'olive, crevettes, ananas, poitrine fumée, jus de citron
fruits-de-mer;Encornets tièdes au persil en salade;poivre, sel, vinaigre balsamique, huile d'olive, encornet, bouquet garni, ail
fruits-de-mer;Brochettes de Saint-Jacques et gambas marinées à l'ail et au citron;huile d'olive, persil, gambas, noix de saint-jacques, citron, ail
fruits-de-mer;Palourdes à l'espagnole;poivre, huile d'olive, persil, palourde, coude, chorizo, ail, herbes de Provence
fruits-de-mer;Moules au curry et lait de coco;beurre, curry, oignon, moules, vin blanc, lait de coco
fruits-de-mer;Persillade de coques;poivre, beurre, persil, coques, échalote, ail, vin blanc sec
fruits-de-mer;Moules au vin blanc et à la tomate;sel, poivre, oignon, tomate, moules, vin blanc sec, ail, bouquet garni
fruits-de-mer;Moules à la Sauce Basque;persil, sel, poivre, piment d'Espelette, poivron rouge, oignon, moules, sylvaner, tomates pelées, chorizo, herbes de Provence
fruits-de-mer;Mini-aumonière (brick) aux saint jacques persillées;beurre, brick, noix de saint-jacques, beurre d'escargot
fruits-de-mer;Poulpe et pommes de terre à la Nadinette;tomates cerise, sel, poivre, gros sel, feuille de laurier, persil, huile d'olive, oignon, poulpe, pomme de terre, câpres, ail, citron, ciboulette, bouquet garni
fruits-de-mer;Noix de saint jacques flambées au whisky;crème fraîche, poivre, sel, huile d'olive, whisky, coriandre, noix de saint-jacques, échalote, ail, ciboulette, paprika, vin blanc
fruits-de-mer;Crevettes sauce tomate porto;porto, persil, sel, poivre, crème fraîche, scampi, concentré de tomates, ail
fruits-de-mer;Crevettes caramélisées faciles au wok;sucre, huile d'arachide, crevettes, ail, échalote, sauce soja, feuilles de coriandre, eau
